,単語,ネガポジ値
3485,きらめく,1
3486,きりりと,1
3487,くつろげる,1
3488,けざやかだ,1
3489,けざやかです,1
3490,こころよい,1
3491,こざっぱらい,1
3492,こなす,1
3493,こなせる,1
3494,こなれる,1
3495,こわいもの知るぬ,1
3496,さかしい,1
3497,さすが,1
3498,さといだ,1
3499,さといです,1
3500,さといと,1
3501,さといの,1
3502,さりげない,1
3503,ざっくばらんだ,1
3504,ざっくばらんです,1
3505,しおらしい,1
3506,したしい,1
3507,しっくり,1
3508,しっとり,1
3509,しのぐ,1
3510,しめやかだ,1
3511,しめやかです,1
3512,しゃれる,1
3513,しんなり,1
3514,すご腕だ,1
3515,すご腕です,1
3516,すご腕と,1
3517,すご腕の,1
3518,すすどい,1
3519,すばやい,1
3520,すばらしい,1
3521,すべすべ,1
3522,すらり,1
3523,ずばぬける,1
3524,ずば抜ける,1
3525,そこはかとない,1
3526,そそる,1
3527,ぞっこん,1
3528,たくましい,1
3529,たぐいまれな,1
3530,たやすい,1
3531,ちゃんと,1
3532,ちょうどいい,1
3533,ちょうど良い,1
3534,つかみやすい,1
3535,つぶらだ,1
3536,つぶらです,1
3537,つましい,1
3538,つまびらかだ,1
3539,つまびらかです,1
3540,つやつや,1
3541,つややかだ,1
3542,つややかです,1
3543,どんぴしゃり,1
3544,なじむ,1
3545,なじめる,1
3546,なつかしい,1
3547,なまめかしい,1
3548,にぎにぎしい,1
3549,のびのび,1
3550,のびやかだ,1
3551,のびやかです,1
3552,はえる,1
3553,はしこい,1
3554,ばら色だ,1
3555,ばら色です,1
3556,ばら色と,1
3557,ばら色の,1
3558,ひきしまる,1
3559,ひけをとるない,1
3560,ぴか一だ,1
3561,ぴか一です,1
3562,ぴか一と,1
3563,ぴか一の,1
3564,ぴちぴち,1
3565,ぴったり,1
3566,ふさわしい,1
3567,ふたつとない,1
3568,ふっくら,1
3569,ふんだんだ,1
3570,ふんだんです,1
3571,ふんわり,1
3572,ぷりぷり,1
3573,べた惚れ,1
3574,べらぼうだ,1
3575,べらぼうです,1
3576,べら棒だ,1
3577,べら棒です,1
3578,ほっそり,1
3579,ほのぼの,1
3580,ほほえましい,1
3581,ほれぼれ,1
3582,まずまず,1
3583,まとまる,1
3584,まばゆい,1
3585,まめやかだ,1
3586,まめやかです,1
3587,みずみずしい,1
3588,みめよい,1
3589,むつままじい,1
3590,めきめき,1
3591,めざましい,1
3592,めずらしい,1
3593,めでたい,1
3594,もっけの幸いだ,1
3595,もっけの幸いです,1
3596,もっけの幸いと,1
3597,もっけの幸いの,1
3598,もの珍しい,1
3599,やさしい,1
3600,やすやす,1
3601,やり手だ,1
3602,やり手です,1
3603,やり手と,1
3604,やり手の,1
3605,やわらかい,1
3606,やんごとない,1
3607,やんわり,1
3608,ゆかしい,1
3609,ゆったり,1
3610,ゆとりがある,1
3611,よく気が付く,1
3612,よろしい,1
3613,らい落だ,1
3614,らい落です,1
3615,りりしい,1
3616,りんとした,1
3617,わかりやすい,1
3618,わくわく,1
3619,アジがある,1
3620,イイ,1
3621,インテリジェントだ,1
3622,インテリジェントです,1
3623,インテリジェントと,1
3624,インテリジェントの,1
3625,ウケる,1
3626,エクセレント,1
3627,エポックメーキングだ,1
3628,エポックメーキングです,1
3629,オススメだ,1
3630,オススメです,1
3631,オススメと,1
3632,オススメの,1
3633,カッコいい,1
3634,カリスマ的だ,1
3635,カリスマ的です,1
3636,キビキビ,1
3637,クリアだ,1
3638,グッドだ,1
3639,グッドルッキング,1
3640,ゴージャスだ,1
3641,ゴージャスです,1
3642,シビレる,1
3643,シャレる,1
3644,シルキーだ,1
3645,シルキーです,1
3646,ジェントル,1
3647,スゲーッ,1
3648,スゴクイイ,1
3649,スペッシャル,1
3650,スポーティだ,1
3651,スポーティです,1
3652,セーフティ,1
3653,セーフティー,1
3654,ソフィスティケート,1
3655,ゾッコン,1
3656,ダンディーだ,1
3657,ダンディーです,1
3658,ダンディーと,1
3659,ダンディーの,1
3660,チャーミングだ,1
3661,チャーミングです,1
3662,デリシャス,1
3663,トップだ,1
3664,トップです,1
3665,トップと,1
3666,トップの,1
3667,トルクフル,1
3668,ドレッシーだ,1
3669,ドレッシーです,1
3670,ハイパワーだ,1
3671,ハイパワーです,1
3672,ハイパワーと,1
3673,ハイパワーの,1
3674,ハイカラだ,1
3675,ハイカラです,1
3676,ハイクラスだ,1
3677,ハイクラスです,1
3678,ハイクラスと,1
3679,ハイクラスの,1
3680,バツグン,1
3681,ビビッドだ,1
3682,ビビッドです,1
3683,ビューティフル,1
3684,ピカイチだ,1
3685,ピカイチです,1
3686,ピカイチと,1
3687,ピカイチの,1
3688,ピッタリ,1
3689,ピュアだ,1
3690,ピュアです,1
3691,ファンタスチック,1
3692,ファンタスティック,1
3693,ベストチョイス,1
3694,ベターだ,1
3695,ベターです,1
3696,ベターと,1
3697,ベターの,1
3698,マルだ,1
3699,マルです,1
3700,マルと,1
3701,マルの,1
3702,メキメキ,1
3703,メジャーだ,1
3704,メジャーです,1
3705,メリットがある,1
3706,メリハリがある,1
3707,ラクチンだ,1
3708,ラクチンです,1
3709,ラクラク,1
3710,レア,1
3711,愛くるしい,1
3712,愛しい,1
3713,愛らしい,1
3714,愛想いい,1
3715,愛想が良い,1
3716,愛想よく,1
3717,悪気のない,1
3718,扱いやすい,1
3719,安閑だ,1
3720,安閑です,1
3721,安閑と,1
3722,安閑の,1
3723,安上りだ,1
3724,安上りです,1
3725,安上りと,1
3726,安上りの,1
3727,安定する,1
3728,安定的だ,1
3729,安定的です,1
3730,偉い,1
3731,委せることができる,1
3732,委せることはできる,1
3733,威風堂々,1
3734,意欲的だ,1
3735,意欲的です,1
3736,易々だ,1
3737,易々です,1
3738,易々と,1
3739,易々の,1
3740,易易,1
3741,違和感がない,1
3742,違和感ない,1
3743,違和感はない,1
3744,一級品,1
3745,一糸も乱れない,1
3746,一石二鳥だ,1
3747,一石二鳥です,1
3748,一石二鳥と,1
3749,一石二鳥の,1
3750,一徹だ,1
3751,一徹です,1
3752,印象的だ,1
3753,印象的です,1
3754,印象深い,1
3755,引き伸ばせる,1
3756,引っ張りだこだ,1
3757,引っ張りだこです,1
3758,引っ張りだこと,1
3759,引っ張りだこの,1
3760,右に出るものがない,1
3761,映えばえしい,1
3762,映える,1
3763,悦ばしい,1
3764,円やかだ,1
3765,円やかです,1
3766,艶がある,1
3767,汚れにくい,1
3768,奥ゆかしい,1
3769,奥床しい,1
3770,奥深い,1
3771,押しがある,1
3772,何気ない,1
3773,何気無い,1
3774,価する,1
3775,価値がある,1
3776,価値はある,1
3777,可愛い,1
3778,可愛らしい,1
3779,可笑しい,1
3780,家庭的だ,1
3781,家庭的です,1
3782,華はある,1
3783,華々しい,1
3784,華やかさがある,1
3785,華華しい,1
3786,画期的だ,1
3787,画期的です,1
3788,会うことができる,1
3789,会うことはできる,1
3790,会える,1
3791,解放的だ,1
3792,解放的です,1
3793,快哉だ,1
3794,快哉です,1
3795,快哉と,1
3796,快哉の,1
3797,懐が深い,1
3798,開放的だ,1
3799,開放的です,1
3800,外柔内剛だ,1
3801,外柔内剛です,1
3802,外柔内剛と,1
3803,外柔内剛の,1
3804,該博だ,1
3805,該博です,1
3806,該博と,1
3807,該博の,1
3808,格好良い,1
3809,格好いい,1
3810,格上げ,1
3811,格段だ,1
3812,格段です,1
3813,格別だ,1
3814,格別です,1
3815,革新的だ,1
3816,革新的です,1
3817,学ぶことができる,1
3818,学ぶことはできる,1
3819,学べる,1
3820,楽々,1
3821,楽しめる,1
3822,楽ちんだ,1
3823,楽ちんです,1
3824,顎が落ちる,1
3825,割がいい,1
3826,割に合う,1
3827,割りに合う,1
3828,割ることができる,1
3829,割ることはできる,1
3830,活きる,1
3831,活き活き,1
3832,活気のある,1
3833,滑脱だ,1
3834,滑脱です,1
3835,噛みあう,1
3836,乾かせる,1
3837,乾かすことができる,1
3838,乾かすことはできる,1
3839,勧める,1
3840,堪能できる,1
3841,完全無欠だ,1
3842,完全無欠です,1
3843,完全無欠と,1
3844,完全無欠の,1
3845,寛げる,1
3846,寛大だ,1
3847,寛大です,1
3848,寛闊だ,1
3849,寛闊です,1
3850,干せる,1
3851,感じがいい,1
3852,感動的だ,1
3853,感動的です,1
3854,敢然,1
3855,歓ぶ,1
3856,汗の結晶,1
3857,甘露だ,1
3858,甘露です,1
3859,甘露と,1
3860,甘露の,1
3861,間然するところがない,1
3862,閑雅だ,1
3863,閑雅です,1
3864,閑閑だ,1
3865,閑閑です,1
3866,閑閑と,1
3867,閑閑の,1
3868,閑人だ,1
3869,閑人です,1
3870,閑人と,1
3871,閑人の,1
3872,顔が広い,1
3873,願ってもない,1
3874,願わしい,1
3875,危なげない,1
3876,喜ばしい,1
3877,奇跡的だ,1
3878,奇跡的です,1
3879,奇想天外だ,1
3880,奇想天外です,1
3881,奇天烈です,1
3882,嬉々として,1
3883,嬉しい,1
3884,機嫌がいい,1
3885,毅然だ,1
3886,毅然です,1
3887,毅然の,1
3888,毅然たる,1
3889,毅然と,1
3890,気がおけない,1
3891,気がきいた,1
3892,気が回る,1
3893,気が若い,1
3894,気が長い,1
3895,気が利く,1
3896,気のきいた,1
3897,気の効いた,1
3898,気の置けない,1
3899,気づよい,1
3900,気安い,1
3901,気強い,1
3902,気高い,1
3903,気丈夫だ,1
3904,気丈夫です,1
3905,気品がある,1
3906,気分がいい,1
3907,稀少だ,1
3908,稀少です,1
3909,稀少と,1
3910,稀少の,1
3911,貴い,1
3912,軌道に乗る,1
3913,輝かしい,1
3914,鬼に金棒だ,1
3915,鬼に金棒です,1
3916,鬼に金棒と,1
3917,鬼に金棒の,1
3918,宜しい,1
3919,義人,1
3920,義理堅い,1
3921,吸い込める,1
3922,吸うことができる,1
3923,吸うことはできる,1
3924,吸える,1
3925,究極的だ,1
3926,究極的です,1
3927,許せる,1
3928,強靭だ,1
3929,強靭です,1
3930,恐いもの知らず,1
3931,恭しい,1
3932,胸がすく,1
3933,興味ある,1
3934,興味がある,1
3935,興味深い,1
3936,興味津々だ,1
3937,興味津々です,1
3938,興味津々と,1
3939,興味津々の,1
3940,驚異的だ,1
3941,驚異的です,1
3942,筋金入りだ,1
3943,筋金入りです,1
3944,筋金入りと,1
3945,筋金入りの,1
3946,近代的だ,1
3947,近代的です,1
3948,金になる,1
3949,金城鉄壁だ,1
3950,金城鉄壁です,1
3951,金城鉄壁と,1
3952,金城鉄壁の,1
3953,金鉄だ,1
3954,金鉄です,1
3955,金鉄と,1
3956,金鉄の,1
3957,苦もない,1
3958,苦美味い,1
3959,具合よく,1
3960,軍配を上げる,1
3961,恵まれる,1
3962,慧眼だ,1
3963,慧眼です,1
3964,敬服,1
3965,敬慕,1
3966,敬虔だ,1
3967,敬虔です,1
3968,敬虔と,1
3969,敬虔の,1
3970,景気が良い,1
3971,経済的だ,1
3972,経済的です,1
3973,警抜だ,1
3974,警抜です,1
3975,軽捷だ,1
3976,軽捷です,1
3977,芸がこまかい,1
3978,隙のない,1
3979,欠点はない,1
3980,潔い,1
3981,血の通う人だ,1
3982,血の通う人です,1
3983,血の通う人と,1
3984,血の通う人の,1
3985,兼ね備える,1
3986,堅忍不抜だ,1
3987,堅忍不抜です,1
3988,堅忍不抜と,1
3989,堅忍不抜の,1
3990,嫌みがない,1
3991,嫌味がない,1
3992,見やすい,1
3993,見よい,1
3994,見易い,1
3995,見込む,1
3996,見目よい,1
3997,見目良い,1
3998,見目好い,1
3999,謙抑だ,1
4000,謙抑です,1
4001,賢い,1
4002,減らせる,1
4003,言いえて妙だ,1
4004,言うことない,1
4005,言う事ない,1
4006,個性がある,1
4007,孤高だ,1
4008,孤高です,1
4009,誇らかだ,1
4010,誇らかです,1
4011,誇らしい,1
4012,誇れる,1
4013,雇うことができる,1
4014,雇うことはできる,1
4015,雇える,1
4016,効き目ある,1
4017,効果ある,1
4018,口上手だ,1
4019,口上手です,1
4020,口上手と,1
4021,口上手の,1
4022,向上する,1
4023,垢ぬける,1
4024,垢抜ける,1
4025,好い,1
4026,好ましい,1
4027,好もしい,1
4028,好意的だ,1
4029,好意的です,1
4030,好漢だ,1
4031,好漢です,1
4032,好漢と,1
4033,好漢の,1
4034,好条件だ,1
4035,好条件です,1
4036,好条件と,1
4037,好条件の,1
4038,好適だ,1
4039,好適です,1
4040,宏遠だ,1
4041,宏遠です,1
4042,宏量だ,1
4043,宏量です,1
4044,巧緻だ,1
4045,巧緻です,1
4046,巧緻と,1
4047,巧緻の,1
4048,広々,1
4049,広げることができる,1
4050,広げることはできる,1
4051,広やかだ,1
4052,広やかです,1
4053,広壮だ,1
4054,広壮です,1
4055,広壮と,1
4056,広壮の,1
4057,広大だ,1
4058,広大です,1
4059,広漠だ,1
4060,広漠です,1
4061,広漠と,1
4062,広漠の,1
4063,広量だ,1
4064,広量です,1
4065,広量と,1
4066,広量の,1
4067,広闊だ,1
4068,広闊です,1
4069,昂揚,1
4070,硬骨だ,1
4071,硬骨です,1
4072,肯定的だ,1
4073,肯定的です,1
4074,行ける,1
4075,香る,1
4076,高まる,1
4077,高める,1
4078,高雅だ,1
4079,高雅です,1
4080,高雅と,1
4081,高雅の,1
4082,高貴だ,1
4083,高貴です,1
4084,高貴と,1
4085,高貴の,1
4086,高級感のある,1
4087,高級的だ,1
4088,高級的です,1
4089,高潔だ,1
4090,高潔です,1
4091,高尚だ,1
4092,高尚です,1
4093,高水準だ,1
4094,高水準です,1
4095,高大だ,1
4096,高大です,1
4097,高名だ,1
4098,高名です,1
4099,高邁だ,1
4100,高邁です,1
4101,剛毅だ,1
4102,剛毅です,1
4103,剛毅と,1
4104,剛毅の,1
4105,剛健だ,1
4106,剛健です,1
4107,剛健と,1
4108,剛健の,1
4109,剛胆だ,1
4110,剛胆です,1
4111,剛勇だ,1
4112,剛勇です,1
4113,合う,1
4114,合わせやすい,1
4115,合格点,1
4116,合目的的だ,1
4117,合目的的です,1
4118,合理的だ,1
4119,合理的です,1
4120,豪い,1
4121,豪華万点,1
4122,豪気だ,1
4123,豪気です,1
4124,豪儀だ,1
4125,豪儀です,1
4126,豪勢だ,1
4127,豪勢です,1
4128,豪壮だ,1
4129,豪壮です,1
4130,豪胆だ,1
4131,豪胆です,1
4132,豪宕だ,1
4133,豪宕です,1
4134,豪放だ,1
4135,豪放です,1
4136,豪放と,1
4137,豪放の,1
4138,轟かせる,1
4139,腰が強い,1
4140,腰が低い,1
4141,骨太だ,1
4142,骨太です,1
4143,骨太と,1
4144,骨太の,1
4145,懇ろだ,1
4146,懇ろです,1
4147,懇篤だ,1
4148,懇篤です,1
4149,混ぜることができる,1
4150,混ぜることはできる,1
4151,差がない,1
4152,差はない,1
4153,座りやすい,1
4154,座ることができる,1
4155,座ることはできる,1
4156,最上だ,1
4157,最上です,1
4158,最上と,1
4159,最上の,1
4160,最上級だ,1
4161,最上級です,1
4162,最上級と,1
4163,最上級の,1
4164,塞ぐことができる,1
4165,塞ぐことはできる,1
4166,塞げる,1
4167,犀利だ,1
4168,犀利です,1
4169,細心だ,1
4170,細心です,1
4171,細密だ,1
4172,細密です,1
4173,細緻だ,1
4174,細緻です,1
4175,細緻と,1
4176,細緻の,1
4177,際だつ,1
4178,際立つ,1
4179,冴える,1
4180,三拍子そろう,1
4181,三拍子揃う,1
4182,燦燦だ,1
4183,燦燦です,1
4184,燦燦と,1
4185,燦燦の,1
4186,燦然,1
4187,燦爛だ,1
4188,燦爛です,1
4189,燦爛と,1
4190,燦爛の,1
4191,賛成,1
4192,賛同,1
4193,斬新だ,1
4194,斬新です,1
4195,仕合せだ,1
4196,仕合せです,1
4197,使いやすい,1
4198,使い易い,1
4199,刺激的だ,1
4200,刺激的です,1
4201,思い切りのいい,1
4202,思わしい,1
4203,旨い,1
4204,至れり尽くせり,1
4205,至高だ,1
4206,至高です,1
4207,至高と,1
4208,至高の,1
4209,至便だ,1
4210,至便です,1
4211,至便と,1
4212,至便の,1
4213,試し乗りできる,1
4214,試すことができる,1
4215,試すことはできる,1
4216,試せる,1
4217,歯牙にかけない,1
4218,事足りる,1
4219,似あわしい,1
4220,似つかわしい,1
4221,似合いだ,1
4222,似合いです,1
4223,似合いと,1
4224,似合いの,1
4225,似合しい,1
4226,慈しむ深い,1
4227,慈愛深い,1
4228,慈悲深い,1
4229,持ち運べる,1
4230,持ち歩ける,1
4231,治せる,1
4232,耳が肥えるている,1
4233,自若だ,1
4234,自若です,1
4235,自若と,1
4236,自若の,1
4237,自信たっぷりだ,1
4238,自信たっぷりです,1
4239,自信たっぷりと,1
4240,自信たっぷりの,1
4241,自信作,1
4242,自分向き,1
4243,質感がある,1
4244,質感はある,1
4245,質実剛健だ,1
4246,質実剛健です,1
4247,質実剛健と,1
4248,質実剛健の,1
4249,実直だ,1
4250,実直です,1
4251,実直と,1
4252,実直の,1
4253,実用的だ,1
4254,実用的です,1
4255,捨てることができる,1
4256,捨てることはできる,1
4257,酌み交わせる,1
4258,若々しい,1
4259,若い,1
4260,若若しい,1
4261,取り扱いやすい,1
4262,取り回しやすい,1
4263,取り消すことができる,1
4264,取り消すことはできる,1
4265,取り消せる,1
4266,取り替えることができる,1
4267,取り替えることはできる,1
4268,取ることができる,1
4269,取ることはできる,1
4270,取消せる,1
4271,守ることができる,1
4272,守ることはできる,1
4273,手がたい,1
4274,手がるい,1
4275,手ごたえがある,1
4276,手ごろだ,1
4277,手ごろです,1
4278,手っとり早い,1
4279,手っ取り早い,1
4280,手ばやい,1
4281,手びろい,1
4282,手軽い,1
4283,手堅い,1
4284,手厚い,1
4285,手広い,1
4286,手早い,1
4287,手速い,1
4288,手抜かりない,1
4289,手抜かり無い,1
4290,趣がある,1
4291,受け取ることができる,1
4292,受け取ることはできる,1
4293,秀でる,1
4294,秀悦,1
4295,秀麗だ,1
4296,秀麗です,1
4297,終えることができる,1
4298,終えることはできる,1
4299,住むことができる,1
4300,住むことはできる,1
4301,住める,1
4302,充溢,1
4303,充分だ,1
4304,充分です,1
4305,十二分に,1
4306,十分だ,1
4307,十分です,1
4308,柔かい,1
4309,柔らかだ,1
4310,柔らかです,1
4311,柔らかい,1
4312,俊敏だ,1
4313,俊敏です,1
4314,俊敏と,1
4315,俊敏の,1
4316,純良だ,1
4317,純良です,1
4318,純良と,1
4319,純良の,1
4320,順応,1
4321,庶民的だ,1
4322,庶民的です,1
4323,女らしい,1
4324,勝る,1
4325,勝れる,1
4326,奨めだ,1
4327,奨めです,1
4328,奨めと,1
4329,奨めの,1
4330,奨める,1
4331,小粋だ,1
4332,小粋です,1
4333,小ぎれいだ,1
4334,小ぎれいです,1
4335,小意気だ,1
4336,小意気です,1
4337,小器用だ,1
4338,小器用です,1
4339,小器用と,1
4340,小器用の,1
4341,小気味好い,1
4342,小気味よい,1
4343,小才の利く,1
4344,小躍りする,1
4345,床しい,1
4346,消すことができる,1
4347,消すことはできる,1
4348,消せる,1
4349,省くことができる,1
4350,省くことはできる,1
4351,省ける,1
4352,賞賛に価する,1
4353,賞嘆,1
4354,上々だ,1
4355,上々です,1
4356,上位だ,1
4357,上位です,1
4358,上位と,1
4359,上位の,1
4360,上級だ,1
4361,上級です,1
4362,上級と,1
4363,上級の,1
4364,上向く,1
4365,上根,1
4366,上手い,1
4367,上出来だ,1
4368,上出来です,1
4369,上上吉だ,1
4370,上上吉です,1
4371,上上吉と,1
4372,上上吉の,1
4373,上等だ,1
4374,上等です,1
4375,上等と,1
4376,上等の,1
4377,情が深い,1
4378,情け深い,1
4379,情深い,1
4380,拭くことができる,1
4381,拭くことはできる,1
4382,拭ける,1
4383,殖やすことができる,1
4384,殖やすことはできる,1
4385,殖やせる,1
4386,色鮮やかだ,1
4387,色鮮やかです,1
4388,色っぽい,1
4389,色気がある,1
4390,伸ばすことができる,1
4391,伸ばすことはできる,1
4392,伸ばせる,1
4393,伸びがある,1
4394,伸び伸び,1
4395,心ある,1
4396,心づよい,1
4397,心安い,1
4398,心温まる,1
4399,心掛ける,1
4400,心強い,1
4401,心丈夫だ,1
4402,心丈夫です,1
4403,心憎い,1
4404,心地良い,1
4405,心地よい,1
4406,心地好い,1
4407,心置きない,1
4408,慎ましい,1
4409,慎む深い,1
4410,新規加入できる,1
4411,深遠だ,1
4412,深遠です,1
4413,深奥だ,1
4414,深奥です,1
4415,深奥と,1
4416,深奥の,1
4417,深切だ,1
4418,深切です,1
4419,申し込むことができる,1
4420,申し込むことはできる,1
4421,申し込める,1
4422,申込むことができる,1
4423,申込むことはできる,1
4424,申込める,1
4425,真っ正直だ,1
4426,真っ正直です,1
4427,真新しい,1
4428,神々しい,1
4429,神神しい,1
4430,紳士的だ,1
4431,紳士的です,1
4432,親しい,1
4433,親しみやすい,1
4434,身が軽い,1
4435,身ぎれいだ,1
4436,身ぎれいです,1
4437,辛棒づよい,1
4438,辛抱づよい,1
4439,辛抱強い,1
4440,人あたりがいい,1
4441,人のいい,1
4442,人懐っこい,1
4443,人気がある,1
4444,人情が厚い,1
4445,人目を引く,1
4446,尋常だ,1
4447,尋常です,1
4448,水際立つ,1
4449,粋人だ,1
4450,粋人です,1
4451,粋人と,1
4452,粋人の,1
4453,酔える,1
4454,瑞々しい,1
4455,瑞瑞しい,1
4456,崇高だ,1
4457,崇高です,1
4458,数少ない,1
4459,澄んだ,1
4460,澄明だ,1
4461,澄明です,1
4462,澄明と,1
4463,澄明の,1
4464,世界最高だ,1
4465,世界最高です,1
4466,世界最高と,1
4467,世界最高の,1
4468,世話がない,1
4469,世話好きだ,1
4470,世話好きです,1
4471,世話好きと,1
4472,世話好きの,1
4473,勢いがある,1
4474,整然だ,1
4475,整然です,1
4476,整然の,1
4477,整然と,1
4478,正正堂堂だ,1
4479,正正堂堂です,1
4480,正正堂堂と,1
4481,正正堂堂の,1
4482,正善,1
4483,正統派,1
4484,清々,1
4485,清々しい,1
4486,清い,1
4487,清新だ,1
4488,清新です,1
4489,清清,1
4490,清清しい,1
4491,清爽だ,1
4492,清爽です,1
4493,清爽と,1
4494,清爽の,1
4495,清廉だ,1
4496,清廉です,1
4497,清廉潔白だ,1
4498,清廉潔白です,1
4499,清廉潔白と,1
4500,清廉潔白の,1
4501,生やさしい,1
4502,生き生き,1
4503,盛りあがる,1
4504,盛り上がる,1
4505,盛栄だ,1
4506,盛栄です,1
4507,盛栄と,1
4508,盛栄の,1
4509,精しい,1
4510,精細だだ,1
4511,精細だです,1
4512,精細だと,1
4513,精細だの,1
4514,精良だ,1
4515,精良です,1
4516,精悍だ,1
4517,精悍です,1
4518,誠意がある,1
4519,静謐だ,1
4520,静謐です,1
4521,積み込める,1
4522,積める,1
4523,積極的だ,1
4524,積極的です,1
4525,絶大だ,1
4526,絶大です,1
4527,絶品だ,1
4528,絶品です,1
4529,絶品と,1
4530,絶品の,1
4531,先鋭だ,1
4532,先鋭です,1
4533,先駆的だ,1
4534,先駆的です,1
4535,先進的だ,1
4536,先進的です,1
4537,尖鋭だ,1
4538,尖鋭です,1
4539,尖鋭と,1
4540,尖鋭の,1
4541,洗い流せる,1
4542,洗うことができる,1
4543,洗うことはできる,1
4544,洗える,1
4545,洗練された,1
4546,薦める,1
4547,選ぶことができる,1
4548,選ぶことはできる,1
4549,選べる,1
4550,鮮鋭だ,1
4551,鮮鋭です,1
4552,鮮鋭と,1
4553,鮮鋭の,1
4554,善良だ,1
4555,善良です,1
4556,善良と,1
4557,善良の,1
4558,楚々たる,1
4559,楚楚だ,1
4560,楚楚です,1
4561,楚楚と,1
4562,楚楚の,1
4563,素晴らしい,1
4564,素早い,1
4565,訴えることができる,1
4566,訴えることはできる,1
4567,壮大だ,1
4568,壮大です,1
4569,壮麗だ,1
4570,壮麗です,1
4571,掃ける,1
4572,操ることができる,1
4573,操ることはできる,1
4574,操るやすい,1
4575,相応だ,1
4576,相応です,1
4577,相応しい,1
4578,聡明,1
4579,蒼古だ,1
4580,蒼古です,1
4581,蒼古と,1
4582,蒼古の,1
4583,蒼茫だ,1
4584,蒼茫です,1
4585,蒼茫と,1
4586,蒼茫の,1
4587,走りやすい,1
4588,走り良い,1
4589,走ることができる,1
4590,走ることはできる,1
4591,増やすことができる,1
4592,増やすことはできる,1
4593,増やせる,1
4594,憎めない,1
4595,造作ない,1
4596,造作もない,1
4597,捉えることができる,1
4598,捉えることはできる,1
4599,存在感のある,1
4600,尊い,1
4601,尊大だ,1
4602,尊大です,1
4603,損はない,1
4604,多才だ,1
4605,多才です,1
4606,多才と,1
4607,多才の,1
4608,多士済々だ,1
4609,多士済々です,1
4610,多士済々と,1
4611,多士済々の,1
4612,多能だ,1
4613,多能です,1
4614,多能と,1
4615,多能の,1
4616,多望だ,1
4617,多望です,1
4618,泰山北斗だ,1
4619,泰山北斗です,1
4620,泰山北斗と,1
4621,泰山北斗の,1
4622,泰然自若だ,1
4623,泰然自若です,1
4624,泰然自若と,1
4625,泰然自若の,1
4626,大満足,1
4627,大いなる,1
4628,大業だ,1
4629,大業です,1
4630,大業と,1
4631,大業の,1
4632,大人っぽい,1
4633,大人しい,1
4634,鷹揚だ,1
4635,鷹揚です,1
4636,卓越,1
4637,卓出,1
4638,卓絶,1
4639,単簡だ,1
4640,単簡です,1
4641,単簡と,1
4642,単簡の,1
4643,単品買いできる,1
4644,探すことができる,1
4645,探すことはできる,1
4646,探せる,1
4647,端正だ,1
4648,端正です,1
4649,端麗だ,1
4650,端麗です,1
4651,胆が太い,1
4652,暖かだ,1
4653,暖かです,1
4654,暖かい,1
4655,暖まる,1
4656,男々しい,1
4657,男らしい,1
4658,男性的だ,1
4659,男性的です,1
4660,値する,1
4661,知る人ぞ知る,1
4662,知性的だ,1
4663,知性的です,1
4664,稚い,1
4665,着くことができる,1
4666,着くことはできる,1
4667,注げる,1
4668,張りのある,1
4669,眺めることができる,1
4670,眺めることはできる,1
4671,調子がいい,1
4672,超越,1
4673,超凡だ,1
4674,超凡です,1
4675,超凡と,1
4676,超凡の,1
4677,長ける,1
4678,沈毅だ,1
4679,沈毅です,1
4680,珍しい,1
4681,追加購入できる,1
4682,通うことができる,1
4683,通うことはできる,1
4684,通える,1
4685,通りがいい,1
4686,釣り合う,1
4687,釣合う,1
4688,停めることができる,1
4689,停めることはできる,1
4690,定かだ,1
4691,定かです,1
4692,定評ある,1
4693,程よい,1
4694,諦めのいい,1
4695,諦められる,1
4696,鄭重だ,1
4697,鄭重です,1
4698,鄭重と,1
4699,鄭重の,1
4700,擢んでる,1
4701,敵ない,1
4702,敵無い,1
4703,適している,1
4704,適する,1
4705,適応,1
4706,適格だ,1
4707,適格です,1
4708,適格と,1
4709,適格の,1
4710,適宜だ,1
4711,適宜です,1
4712,典雅だ,1
4713,典雅です,1
4714,天空海闊だ,1
4715,天空海闊です,1
4716,天空海闊と,1
4717,天空海闊の,1
4718,渡ることができる,1
4719,渡ることはできる,1
4720,登ることができる,1
4721,登ることはできる,1
4722,都雅だ,1
4723,都雅です,1
4724,都会的だ,1
4725,都会的です,1
4726,陶然だ,1
4727,陶然です,1
4728,陶然と,1
4729,陶然の,1
4730,頭が下がる,1
4731,頭が低い,1
4732,堂々だ,1
4733,堂々です,1
4734,堂々と,1
4735,堂々の,1
4736,堂々たる,1
4737,堂堂だ,1
4738,堂堂です,1
4739,堂堂と,1
4740,堂堂の,1
4741,得意満面だ,1
4742,得意満面です,1
4743,得意満面と,1
4744,得意満面の,1
4745,得難い,1
4746,特別だ,1
4747,特別です,1
4748,篤い,1
4749,篤実だ,1
4750,篤実です,1
4751,独創,1
4752,独創的だ,1
4753,独創的です,1
4754,独特だ,1
4755,独特です,1
4756,馴染む,1
4757,馴染める,1
4758,軟かい,1
4759,軟らかだ,1
4760,軟らかです,1
4761,軟らかい,1
4762,難がない,1
4763,賑わしい,1
4764,入りやすい,1
4765,入ることができる,1
4766,入ることはできる,1
